,base,clouds.all,cod,coord.lat,coord.lon,dt,id,main.grnd_level,main.humidity,main.pressure,main.sea_level,main.temp,main.temp_max,main.temp_min,name,rain.1h,rain.3h,snow.1h,sys.country,sys.id,sys.message,sys.sunrise,sys.sunset,sys.type,visibility,weather,wind.deg,wind.gust,wind.speed
98,stations,0,200,-46.43,-67.52,1544595233,3863379,1002.3,51,1002.3,1023.55,13.95,13.95,13.95,Mar del Plata,,,,AR,,0.0032,1544603482,1544660211,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",273.0,,7.36
99,stations,64,200,-21.64,-41.05,1544595033,3448903,1031.56,100,1031.56,1031.7,25.43,25.43,25.43,Sao Joao da Barra,,,,BR,,0.0029,1544601301,1544649672,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",39.5002,,6.81
100,stations,92,200,-0.9,119.87,1544595234,1633034,905.83,97,905.83,1022.83,21.1,21.1,21.1,Palu,,4.69,,ID,,0.0035,1544564934,1544608767,,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",312.5,,0.76
101,stations,0,200,-22.28,166.46,1544594400,2139521,,54,1009.0,,28.0,28.0,28.0,Noumea,,,,NC,7344.0,0.0403,1544551409,1544599927,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",150.0,,5.1
102,stations,90,200,19.71,-155.08,1544593980,5855927,,84,1024.0,,22.2,22.2,22.2,Hilo,0.25,,,US,7881.0,0.003,1544633132,1544672585,1.0,11265.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",60.0,,6.2
103,stations,36,200,-26.98,-56.83,1544595234,3437029,1012.67,54,1012.67,1022.66,28.43,28.43,28.43,San Patricio,,,,PY,,0.0694,1544604405,1544654147,,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",328.0,,2.51
104,stations,20,200,39.42,22.43,1544592000,262462,,74,1019.0,,-0.69,1.0,-2.0,Chara,,,,GR,6607.0,0.0033,1544593262,1544627219,1.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",280.0,,3.6
105,stations,40,200,-24.3,-64.96,1544590800,3836772,,88,1009.0,,23.0,23.0,23.0,El Sauzal,,,,AR,8265.0,0.0038,1544606708,1544655746,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",320.0,,2.6
106,stations,40,200,-20.34,57.76,1544594400,1106677,,70,1018.0,,29.0,29.0,29.0,Bambous Virieux,,,,MU,2061.0,0.0106,1544577738,1544625790,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",70.0,,5.1
107,stations,40,200,6.41,-58.62,1544590800,3379507,,100,1015.0,,24.0,24.0,24.0,Bartica,,,,GY,8767.0,0.0052,1544608536,1544650868,1.0,10000.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]",,,1.0
108,stations,0,200,16.41,120.63,1544595236,1681022,976.6,73,976.6,1025.42,28.63,28.63,28.63,Tuding,,0.83,,PH,,0.0038,1544566563,1544606771,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100.5,,0.31
109,stations,90,200,45.62,-61.36,1544590800,6111867,,85,1013.0,,-6.0,-6.0,-6.0,Port Hawkesbury,,,,CA,876.0,0.0032,1544614615,1544646097,1.0,14484.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",320.0,,2.6
110,stations,0,200,42.23,-2.1,1544592600,6359008,,86,1021.0,,2.47,3.0,2.0,Arnedo,,,,ES,6418.0,0.0032,1544599676,1544632583,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",260.0,,2.6
111,stations,75,200,33.93,134.5,1544594400,1865309,,50,1017.0,,12.05,13.0,10.0,Katsuura,,,,JP,8027.0,0.0043,1544565455,1544601216,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",340.0,,9.8
112,stations,0,200,54.77,-101.88,1544595237,5954718,977.25,65,977.25,1016.58,-12.15,-12.15,-12.15,Flin Flon,,,,CA,,0.0034,1544626942,1544653224,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",185.5,,3.01
113,stations,92,200,61.74,48.55,1544595238,478769,1016.89,95,1016.89,1033.65,-3.23,-3.23,-3.23,Urdoma,,,,RU,,0.0029,1544594235,1544613698,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",156.5,,1.16
114,stations,75,200,42.53,-1.67,1544592600,3108412,,87,1021.0,,4.27,8.0,2.0,Tafalla,,,,ES,6417.0,0.1126,1544599632,1544632420,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",50.0,,1.5
115,stations,75,200,39.57,45.91,1544594400,174782,,50,1015.0,,7.59,11.0,6.0,Shaghat,,,,AM,8839.0,0.0045,1544587651,1544621556,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",130.0,,3.1
116,stations,8,200,-6.12,141.3,1544595238,2093846,1005.62,62,1005.62,1017.43,32.43,32.43,32.43,Kiunga,,,,PG,,0.0033,1544559252,1544604161,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}]",249.0,,1.21
117,stations,0,200,-33.02,27.91,1544594400,1006984,,47,1010.0,,25.0,25.0,25.0,East London,,,,ZA,1912.0,0.0034,1544583191,1544634674,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",220.0,,7.7
118,stations,56,200,49.22,143.1,1544595239,2121909,997.27,92,997.27,1035.23,-12.1,-12.1,-12.1,Poronaysk,,,,RU,,0.0122,1544566389,1544596149,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",357.5,,1.16
119,stations,12,200,-40.35,175.62,1544595239,2185018,992.08,87,992.08,1025.5,17.18,17.18,17.18,Palmerston North,,,,NZ,,0.0031,1544546465,1544600480,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",242.0,,2.26
120,stations,90,200,69.44,-133.03,1544590800,6170031,,83,995.0,,-22.0,-22.0,-22.0,Tuktoyaktuk,,,,CA,942.0,0.004,0,0,1.0,1609.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",40.0,13.4,10.8
121,stations,40,200,-5.81,-35.21,1544594400,3394023,,88,1013.0,,23.37,24.0,23.0,Natal,,,,BR,8417.0,0.0303,1544601659,1544646506,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",170.0,,3.6
122,stations,0,200,27.15,57.07,1544594400,123941,,47,1019.0,,22.73,25.0,21.0,Minab,,,,IR,7477.0,0.0029,1544583101,1544620750,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",100.0,,2.1
123,stations,0,200,-38.31,-60.23,1544595240,3833859,1013.32,93,1013.32,1025.3,12.95,12.95,12.95,Barrow,,,,AR,,0.004,1544603459,1544656729,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",179.5,,2.31
124,stations,8,200,-22.97,-42.02,1544595241,3471451,1029.45,94,1029.45,1030.49,24.0,24.0,24.0,Arraial do Cabo,,,,BR,,0.0041,1544601370,1544650069,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]",44.0002,,7.46
125,stations,48,200,71.98,102.47,1544595241,2022572,1018.67,68,1018.67,1023.55,-18.4,-18.4,-18.4,Khatanga,,,,RU,,0.0035,0,0,,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",242.5,,6.16
126,stations,90,200,22.08,-159.32,1544592240,5848280,,78,1024.0,,24.17,25.0,22.8,Kapaa,,,,US,7873.0,0.0953,1544634428,1544673325,1.0,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",60.0,,8.2
127,stations,0,200,-23.31,17.08,1544595242,3353540,851.61,64,851.61,1028.46,16.38,16.38,16.38,Rehoboth,,,,NA,,0.0102,1544587140,1544635922,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",3.00018,,1.76
128,stations,90,200,39.62,-77.74,1544594700,4372777,,48,1017.0,,2.44,3.9,0.0,Vardo,,,,US,4360.0,0.1784,1544617351,1544651227,1.0,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",310.0,,5.1
129,stations,0,200,8.96,38.73,1544595243,344979,780.76,54,780.76,1029.35,15.9,15.9,15.9,Lebu,,,,ET,,0.2121,1544585428,1544627232,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",79.0002,,1.86
130,stations,0,200,-36.72,-73.12,1544594400,3870282,,93,1019.0,,12.0,12.0,12.0,Talcahuano,,,,CL,8499.0,0.0357,1544606835,1544659541,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",190.0,,2.6
131,stations,20,200,39.45,22.34,1544592000,262462,,74,1019.0,,-0.63,1.0,-2.0,Saint George,,,,GR,6607.0,0.0041,1544593289,1544627235,1.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",280.0,,3.6
132,stations,75,200,22.89,-109.91,1544593440,3985710,,82,1017.0,,19.0,19.0,19.0,Cabo San Lucas,,,,MX,7165.0,0.0035,1544622662,1544661366,1.0,19312.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",273.5,,5.66
133,stations,20,200,18.22,-63.06,1544594400,3573374,,74,1018.0,,26.0,26.0,26.0,The Valley,,,,AI,8801.0,0.0038,1544610868,1544650665,1.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",120.0,,4.1
134,stations,75,200,29.77,-94.68,1544594100,4670707,,76,1023.0,,11.38,16.0,8.3,Anahuac,,,,US,3944.0,0.0045,1544619887,1544656827,1.0,16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",120.0,,2.1
135,stations,75,200,70.86,29.09,1544593800,780687,,100,1019.0,,2.55,3.0,2.0,Berlevag,,,,NO,1620.0,0.0476,0,0,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",260.0,,10.8
136,stations,40,200,-20.21,57.76,1544594400,1106643,,70,1018.0,,29.0,29.0,29.0,Quatre Cocos,,,,MU,2061.0,0.0992,1544577754,1544625774,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",70.0,,5.1
137,stations,24,200,4.87,-2.24,1544595245,2303611,1023.7,100,1023.7,1026.15,27.3,27.3,27.3,Axim,,,,GH,,0.1004,1544594841,1544637491,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",229.5,,1.96
138,stations,40,200,-0.72,8.78,1544590800,2396518,,94,1012.0,,26.0,26.0,26.0,Port-Gentil,,,,GA,2188.0,0.0034,1544591623,1544635419,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",150.0,,2.6
139,stations,100,200,-0.61,-47.36,1544595245,3389822,1025.72,100,1025.72,1025.86,25.05,25.05,25.05,Salinopolis,,,,BR,,0.003,1544605112,1544648886,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",93.0002,,1.81
140,stations,88,200,65.44,52.15,1544595246,477940,1023.62,89,1023.62,1033.97,-6.73,-6.73,-6.73,Ust-Tsilma,,,,RU,,0.006,1544596747,1544609456,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",229.5,,1.16
141,stations,32,200,33.83,-87.28,1544594160,4069659,,100,1025.0,,-0.88,0.8,-2.2,Jasper,,,,US,4579.0,0.0612,1544618693,1544654467,1.0,16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",195.5,,2.26
142,stations,40,200,-20.41,57.7,1544594400,934322,,70,1018.0,,29.0,29.0,29.0,Mahebourg,,,,MU,2061.0,0.056,1544577744,1544625813,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",70.0,,5.1
143,stations,0,200,25.04,83.61,1544595247,1276371,1020.21,100,1020.21,1031.17,18.93,18.93,18.93,Bhabua,,,,IN,,0.0034,1544576460,1544614647,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",272.0,,2.06
144,stations,40,200,20.89,-156.47,1544594160,5847411,,84,1022.0,,21.82,23.3,20.6,Kahului,,,,US,7879.0,0.004,1544633603,1544672782,1.0,11265.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",60.0,12.9,6.2
145,stations,0,200,-46.28,169.85,1544595247,2208248,1012.43,80,1012.43,1029.31,14.15,14.15,14.15,Kaitangata,,,,NZ,,0.003,1544546549,1544603171,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",76.5002,,7.81
146,stations,1,200,30.25,-85.65,1544594160,4163049,,93,1026.0,,2.6,3.5,1.7,Lynn Haven,,,,US,5308.0,0.004,1544617785,1544654593,1.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",60.0,,2.1
147,stations,0,200,33.3,44.38,1544594400,98182,,82,1022.0,,13.0,13.0,13.0,Baghdad,,,,IQ,7597.0,0.0042,1544587000,1544622943,1.0,9000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",140.0,,3.6
148,stations,75,200,35.01,132.22,1544594400,1863521,,53,1022.0,,10.0,10.0,10.0,Gotsu,,,,JP,8039.0,0.0445,1544566168,1544601598,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",310.0,,5.7
149,stations,0,200,7.99,-10.85,1544595248,2409663,995.57,94,995.57,1025.7,20.75,20.75,20.75,Daru,,,,SL,,0.0179,1544597231,1544639236,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",218.5,,1.21
150,stations,0,200,37.14,-8.45,1544592600,2267254,,93,1023.0,,11.0,11.0,11.0,Lagoa,,,,PT,6892.0,0.0032,1544600287,1544635022,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",360.0,,2.1
151,stations,75,200,20.44,99.89,1544590800,1152194,,78,1018.0,,25.0,25.0,25.0,Mae Sai,,,,MM,9256.0,0.0055,1544571999,1544611293,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",180.0,,2.6
152,stations,0,200,-36.62,-64.29,1544595050,3835994,1008.29,32,1008.29,1026.8,16.85,16.85,16.85,Santa Rosa,,,,AR,,0.0227,1544604733,1544657403,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",190.5,,5.21
153,stations,40,200,47.66,-52.73,1544590800,6167817,,85,1017.0,,-7.0,-7.0,-7.0,Torbay,,,,CA,998.0,0.1624,1544613021,1544643547,1.0,24140.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",220.0,,2.6
154,stations,92,200,53.85,40.53,1544595251,479426,1011.54,91,1011.54,1030.16,-2.38,-2.38,-2.38,Svobodnyy,,,,RU,,0.0049,1544592413,1544619374,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",78.5002,,3.91
155,stations,0,200,59.24,163.07,1544595251,2122389,1011.46,96,1011.46,1025.42,-24.45,-24.45,-24.45,Ossora,,,,RU,,0.0036,1544565243,1544587703,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",319.0,,6.46
156,stations,12,200,23.99,-104.67,1544595252,4011743,821.69,75,821.69,1032.67,6.3,6.3,6.3,Constitucion,,,,MX,,0.0038,1544621537,1544659975,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",210.5,,2.21
157,stations,20,200,56.67,12.86,1544593800,2708365,,86,1027.0,,0.62,2.0,-1.0,Halmstad,,,,SE,1761.0,0.0041,1544600127,1544624945,1.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",30.0,,3.1
158,stations,20,200,39.31,-74.98,1544594160,4501427,,95,1017.0,,-1.32,2.2,-7.2,Port Elizabeth,,,,US,4902.0,0.0322,1544616634,1544650620,1.0,9656.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",289.0,,4.96
159,stations,0,200,-45.87,-67.48,1544590800,3860443,,36,1012.0,,16.0,16.0,16.0,Comodoro Rivadavia,,,,AR,8284.0,0.0389,1544603611,1544660063,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",270.0,,8.2
160,stations,92,200,65.61,-37.64,1544593800,3424607,,80,976.0,,2.0,2.0,2.0,Tasiilaq,,1.95,,GL,81.0,0.0036,1544618553,1544630764,1.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",100.0,20.6,13.4
161,stations,56,200,-41.87,-73.83,1544594400,3899695,,100,1021.0,,5.0,5.0,5.0,Ancud,,,,CL,8512.0,0.0034,1544606034,1544660687,1.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,,1.0
162,stations,0,200,-8.42,20.74,1544595253,145724,929.58,92,929.58,1026.35,21.35,21.35,21.35,Lucapa,,,,AO,,0.0034,1544587954,1544633347,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",332.5,,3.11
163,stations,0,200,48.94,-125.55,1544595202,6171633,968.25,93,968.25,1019.54,4.03,4.03,4.03,Ucluelet,,0.145,,CA,,0.0178,1544630832,1544660700,,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",290.0,,2.61
164,stations,76,200,2.02,112.94,1544595254,1737185,999.3,84,999.3,1022.87,27.45,27.45,27.45,Kapit,,,,MY,,0.0143,1544566897,1544610132,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",289.5,,0.81
165,stations,40,200,6.8,-58.16,1544590800,3378644,,100,1015.0,,24.0,24.0,24.0,Georgetown,,,,GY,8767.0,0.0375,1544608466,1544650717,1.0,10000.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]",,,1.0
166,stations,0,200,5.43,7.07,1544595255,2337542,1007.16,89,1007.16,1026.76,23.15,23.15,23.15,Naze,,,,NG,,0.0032,1544592664,1544635199,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",209.5,,2.41
167,stations,32,200,-2.57,150.8,1544595255,2094342,1018.43,100,1018.43,1019.54,29.75,29.75,29.75,Kavieng,,,,PG,,0.0041,1544557338,1544601513,,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",2.50018,,1.31
168,stations,88,200,2.15,10.62,1544595255,2307970,985.19,96,985.19,1027.16,23.03,23.03,23.03,Micomeseng,,,,GQ,,0.0032,1544591475,1544634683,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",259.5,,1.41
169,stations,1,200,32.35,-97.39,1544594100,4681976,,81,1020.0,,9.96,11.7,8.5,Cleburne,,,,US,3690.0,0.005,1544620902,1544657113,1.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",190.0,,3.6
170,stations,88,200,60.35,102.28,1544595256,2013727,996.78,70,996.78,1042.48,-18.98,-18.98,-18.98,Vanavara,,,,RU,,0.0116,1544580455,1544601680,,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",223.0,,1.86
171,stations,40,200,-8.83,13.24,1544594400,2240449,,83,1014.0,,26.0,26.0,26.0,Luanda,,,,AO,2173.0,0.0551,1544589711,1544635191,1.0,8000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",140.0,,2.6
172,stations,12,200,33.15,68.78,1544595256,1120879,771.52,64,771.52,1036.04,-0.2,-0.2,-0.2,Sharan,,,,AF,,0.0165,1544581119,1544617108,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",318.5,,1.51
173,stations,56,200,63.92,127.47,1544595257,2017215,1009.43,42,1009.43,1042.48,-32.83,-32.83,-32.83,Sangar,,,,RU,,0.0044,1544576997,1544593041,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",134.0,,2.31
174,stations,0,200,65.83,21.69,1544593800,606531,,85,1030.0,,-10.0,-10.0,-10.0,Boden,,,,SE,1775.0,0.0048,1544604598,1544616230,1.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",340.0,,2.6
175,stations,75,200,35.73,140.83,1544594400,2112802,,93,1009.0,,9.0,9.0,9.0,Hasaki,,,,JP,7955.0,0.0028,1544564213,1544599418,1.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",320.0,,2.6
176,stations,20,200,51.55,-9.27,1544592600,2961459,,93,1015.0,,4.0,4.0,4.0,Skibbereen,,,,IE,1563.0,0.003,1544603636,1544632063,1.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",350.0,,1.0
177,stations,76,200,56.65,66.31,1544595258,1486468,1028.32,75,1028.32,1043.29,-13.3,-13.3,-13.3,Yalutorovsk,,,,RU,,0.003,1544587281,1544612127,,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",227.0,,3.36
178,stations,75,200,51.56,-1.79,1544593800,2636389,,100,1020.0,,5.86,7.0,5.0,Swindon,,,,GB,1496.0,0.0365,1544601843,1544630265,1.0,6000.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",130.0,,2.1
179,stations,8,200,-2.92,-39.92,1544595258,3393692,1020.21,94,1020.21,1025.95,23.38,23.38,23.38,Itarema,,,,BR,,0.003,1544603089,1544647337,,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]",118.0,,3.66
180,stations,40,200,34.35,131.14,1544594400,1899102,,57,1022.0,,10.33,11.0,10.0,Nagato,,,,JP,7987.0,0.0038,1544566326,1544601959,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",,,3.6
181,stations,40,200,2.82,-60.67,1544590800,3664980,,83,1014.0,,25.0,25.0,25.0,Boa Vista,,,,BR,8340.0,0.0052,1544608659,1544651730,1.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",80.0,,6.2
182,stations,24,200,-3.93,29.99,1544595260,433635,872.11,94,872.11,1027.77,18.35,18.35,18.35,Rutana,,,,BI,,0.0301,1544586201,1544630658,,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",22.5002,,1.86
